nome,genero,data_nascimento,presença_plenario,ausencia_justificada_plenario,ausencia_plenario,presença_comissao,ausencia_justificada_comissao,ausencia_comissao,gasto_total_par,gasto_jan_par,gasto_fev_par,gasto_mar_par,gasto_abr_par,gasto_mai_par,gasto_jun_par,gasto_jul_par,gasto_ago_par,gasto_set_par,gasto_out_par,gasto_nov_par,gasto_dez_par,salario_bruto_par,gasto_total_gab,gasto_jan_gab,gasto_fev_gab,gasto_mar_gab,gasto_abr_gab,gasto_mai_gab,gasto_jun_gab,gasto_jul_gab,gasto_ago_gab,gasto_set_gab,gasto_out_gab,gasto_nov_gab,gasto_dez_gab,salario_bruto,quant_viagem,avatar
EXPEDITO GONCALVES FERREIRA NETTO,M,05/10/1988,82 dias,9 dias,1 dias,2 reuniões,3 reuniões,16 reuniões,209770.94,14767.54,30093.83,31810.97,30510.09,25416.15,18925.02,27570.19,12641.28,1388.85,15991.39,655.63,NaN,480397.39,1099381.29,14767.54,30093.83,31810.97,30510.09,25416.15,18925.02,27570.19,12641.28,1388.85,15991.39,655.63,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/178953.jpg
FÁBIO SALUSTINO MESQUITA DE FARIA,M,01/09/1977,0 dias,0 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaNNaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/141428.jpgmaior.jpg
EUCLYDES MARCOS PETTERSEN NETO,M,15/08/1984,77 dias,14 dias,1 dias,6 reuniões,6 reuniões,13 reuniões,229414.98,39458.55,32301.23,28593.33,36303.64,35945.83,21880.35,11556.55,10510.19,6865.31,6000.0,0.0,NaN,400402.41000000003,1102008.88,39458.55,32301.23,28593.33,36303.64,35945.83,21880.35,11556.55,10510.19,6865.31,6000.0,0.0,NaN,33763.0,,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204482.jpg
EROS FERREIRA BIONDINI,M,20/05/1971,88 dias,4 dias,0 dias,33 reuniões,1 reuniões,14 reuniões,271379.43,20515.33,28975.49,33405.69,31526.03,36712.77,29487.2,35290.07,20709.2,17963.5,15160.88,1633.27,NaN,397068.14,836020.4,20515.33,28975.49,33405.69,31526.03,36712.77,29487.2,35290.07,20709.2,17963.5,15160.88,1633.27,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/160640.jpg
EVANDRO ROGERIO ROMAN,M,03/03/1973,27 dias,0 dias,0 dias,1 reuniões,0 reuniões,7 reuniões,153891.12,28171.88,39707.18,51447.43,34564.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,153891.12,353461.3,28171.88,39707.18,51447.43,34564.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/178930.jpgmaior.jpg
EVAIR VIEIRA DE MELO,M,02/04/1972,87 dias,3 dias,2 dias,67 reuniões,1 reuniões,4 reuniões,300698.15,38264.38,44663.8,61029.26,38441.09,43315.06,24394.91,23069.95,14844.44,2401.35,10157.65,116.26,NaN,421585.23000000004,1096962.77,38264.38,44663.8,61029.26,38441.09,43315.06,24394.91,23069.95,14844.44,2401.35,10157.65,116.26,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/178871.jpg
FABIO HENRIQUE SANTANA DE CARVALHO,M,19/06/1972,90 dias,0 dias,2 dias,75 reuniões,0 reuniões,22 reuniões,368974.61,40955.79,38278.23,46688.34,53420.14,51837.95,35534.63,55589.55,24846.87,10956.64,10828.96,37.51,NaN,441531.86,1103960.07,40955.79,38278.23,46688.34,53420.14,51837.95,35534.63,55589.55,24846.87,10956.64,10828.96,37.51,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/68720.jpg
FABIO DE ALMEIDA REIS,M,15/04/1977,80 dias,4 dias,8 dias,35 reuniões,0 reuniões,1 reuniões,310538.28,39865.8,33581.68,32144.11,43493.01,38648.54,34772.71,32086.43,21185.4,13796.32,20352.39,611.89,NaN,441531.86000000004,1107209.05,39865.8,33581.68,32144.11,43493.01,38648.54,34772.71,32086.43,21185.4,13796.32,20352.39,611.89,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/171623.jpg
FABIO CRUZ MITIDIERI,M,24/02/1977,54 dias,10 dias,8 dias,17 reuniões,8 reuniões,19 reuniões,227041.28,35258.61,43620.72,33042.39,44648.72,45112.33,24812.68,545.83,NaN,NaN,NaN,0.0,NaN,287415.06,1085769.32,35258.61,43620.72,33042.39,44648.72,45112.33,24812.68,545.83,NaN,NaN,NaN,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/178969.jpg
FAUSTO RUY PINATO,M,01/06/1977,77 dias,12 dias,3 dias,43 reuniões,11 reuniões,11 reuniões,319471.97,23272.69,28054.73,37320.63,39811.88,63069.18,29443.84,35430.36,32548.24,26577.3,3943.12,0.0,NaN,407478.82999999996,980822.68,23272.69,28054.73,37320.63,39811.88,63069.18,29443.84,35430.36,32548.24,26577.3,3943.12,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/66828.jpg
FÁBIO AUGUSTO RAMALHO DOS SANTOS,M,22/12/1961,88 dias,0 dias,4 dias,19 reuniões,0 reuniões,17 reuniões,279165.58,37959.25,45891.8,34431.36,27698.63,36101.94,23280.97,25058.29,19365.34,16837.63,11293.22,1247.15,NaN,405443.58,1073082.8,37959.25,45891.8,34431.36,27698.63,36101.94,23280.97,25058.29,19365.34,16837.63,11293.22,1247.15,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/141427.jpg
FELÍCIO LATERÇA DE ALMEIDA,M,26/05/1967,84 dias,7 dias,1 dias,103 reuniões,6 reuniões,6 reuniões,343533.53,33761.68,41861.86,62060.32,40359.41,38642.49,19555.55,32436.61,22935.73,20966.82,30530.69,422.37,NaN,401521.56000000006,1070004.37,33761.68,41861.86,62060.32,40359.41,38642.49,19555.55,32436.61,22935.73,20966.82,30530.69,422.37,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204477.jpg
FÁBIO LUIZ SCHIOCHET FILHO,M,31/05/1988,85 dias,3 dias,4 dias,20 reuniões,2 reuniões,5 reuniões,365272.99,37195.31,40305.37,42043.11,46815.31,43700.43,50167.04,38185.13,25939.12,21593.26,16931.4,2397.51,NaN,448307.27,1114119.12,37195.31,40305.37,42043.11,46815.31,43700.43,50167.04,38185.13,25939.12,21593.26,16931.4,2397.51,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204368.jpg
FELIPE AUGUSTO LYRA CARRERAS,M,16/04/1975,77 dias,4 dias,11 dias,70 reuniões,1 reuniões,41 reuniões,169230.68,14274.35,20364.98,19915.93,14515.87,21740.82,16037.4,21745.42,29974.45,4715.52,5945.94,0.0,NaN,463942.79,1110530.22,14274.35,20364.98,19915.93,14515.87,21740.82,16037.4,21745.42,29974.45,4715.52,5945.94,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/72442.jpg
FÁBIO RICARDO TRAD,M,18/08/1969,90 dias,1 dias,1 dias,88 reuniões,0 reuniões,3 reuniões,150697.71,9479.45,21339.35,11214.78,41034.1,25209.13,12053.32,5465.7,14089.48,2400.9,8411.5,0.0,NaN,453412.95999999996,1112229.14,9479.45,21339.35,11214.78,41034.1,25209.13,12053.32,5465.7,14089.48,2400.9,8411.5,0.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/160587.jpg
FERNANDO BORJA PINTO,M,16/08/1965,0 dias,0 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaNNaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/212504.jpgmaior.jpg
FELIX DE ALMEIDA MENDONÇA JÚNIOR,M,29/11/1963,86 dias,6 dias,0 dias,30 reuniões,8 reuniões,16 reuniões,317051.45,30256.2,36235.51,35264.16,42584.56,50388.49,23719.29,43121.12,20178.34,14497.37,19187.2,1619.21,NaN,429119.35,1093456.69,30256.2,36235.51,35264.16,42584.56,50388.49,23719.29,43121.12,20178.34,14497.37,19187.2,1619.21,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/160666.jpg
LUIS FELIPE BONATTO FRANCISCHINI,M,02/10/1991,86 dias,2 dias,4 dias,26 reuniões,1 reuniões,39 reuniões,276842.27,36420.46,40851.46,28714.76,44628.8,52025.43,41969.22,15569.99,12110.34,3248.13,1103.68,200.0,NaN,427590.46,1107177.89,36420.46,40851.46,28714.76,44628.8,52025.43,41969.22,15569.99,12110.34,3248.13,1103.68,200.0,NaN,33763.0,0,https://www.camara.leg.br/internet/deputado/bandep/pagina_do_deputado/204398.jpg
